1641	hétérogénéité
1642	literie
1643	evidence
1644	injury
1645	neurophysiologiques
1646	thérapie
1647	acronymes
1648	eberman
1649	conclusion
1650	donaldson
1651	lombalgie aigüe
1652	zhou
1653	semelles orthopédiques
1654	manipulations vertébrales
1655	toton
1656	posturales
1657	corticoïde
1658	davantage
1659	poiraudeau
1660	déminéralisation
1661	gomes
1662	auto-gestion
1663	traeger
1664	almeida
1665	symptômes
1666	aline ramond-roquin
1667	conseil
1668	systematic
1669	diagnose
1670	dong
1671	ojha
1672	patients lombalgiques
1673	patient
1674	méthodologie
1675	thabane
1676	colère
1677	cryothérapie
1678	paige
1679	littérature internationale
1680	practice guideline
1681	epidemiologic
1682	tegner
1683	rétrospectifs
1684	équilibre sanguin
1685	buprénorphine
1686	behavioral
1687	supplémentation
1688	rozenberg
1689	efficace
1690	bleasel
1691	tisme
1692	tableaux cliniques
1693	cognitive
1694	vaagholt
1695	prescripteur
1696	interprétation
1697	programme de réadaptation pluridisciplinaire
1698	cancer
1699	psycho-sociale
1700	randomized
1701	menezes
1702	friedly
1703	red flags
1704	radiculalgies
1705	drapeaux rouges
1706	instabilité
1707	pain
1708	lombalgie non dégénérative
1709	combinaison multimodale
1710	lahad
1711	fatigue
1712	affection
1713	steroids
1714	corsets
1715	loisel
1716	forte
1717	périphérique
1718	tavares
1719	tricyclique
1720	linhares
1721	centre fédéral
1722	causalité
1723	radiologues
1724	réglementaires
1725	trouble postural
1726	lowe
1727	professionnalisme
1728	radiographie
1729	sallis
1730	caisses
1731	médecins
1732	physiothérapeute
1733	analgésiques
1734	suspicion
1735	association française des thérapies
1736	maintien en emploi
1737	foraminale
1738	liaw
1739	imagerie en coupe
1740	corticoïdes
1741	discours discordants
1742	indication
1743	subaiguës
1744	conseil national professionnel
1745	saint-denis
1746	kent
1747	douleur radiculaire persistantes
1748	pagès
1749	clinicien
1750	esbensen
1751	scopis
1752	careddu
1753	multi modale
1754	jing
1755	myofasciaux
1756	antidépresseurs tricycliques
1757	taleghani
1758	psychologique*
1759	bloomington
1760	meme
1761	crédibilise
1762	timmermans
1763	dougherty
1764	infiltratifs
1765	syndrome
1766	neurale
1767	corticosteroids
1768	études de cohorte
1769	ribeiro
1770	shen
1771	respectives
1772	esmail
1773	soins usuels
1774	cervicales
1775	patient…
1776	équipe pluridisciplinaire
1777	recherche documentaire
1778	symptomes
1779	danoises
1780	arrêts de travail
1781	cuisse
1782	revues systématiques
1783	prises en charge psychologiques
1784	déficiences
1785	mobilisations vertébrales
1786	peurs
1787	physician
1788	navarro
1789	lomboradiculalgie chronique
1790	occup
1791	hiatus saccrococcygien
1792	lisibles
1793	antiépileptiques
1794	traitement à visée neuropathique
1795	péricardique
1796	bloc diagnostic
1797	synthèse
1798	grade
1799	drapeaux noirs
1800	syndrome de la queue
1801	lieux
1802	spécialistes
1803	patient lombalgique
1804	boulogne-billancourt
1805	radiofrequency
1806	couts
1807	chirurgicale
1808	méditation
1809	épidural
1810	williamson
1811	thérapie cognitive
1812	alitement
1813	sommaires
1814	opioides
1815	postérieur
1816	médecine manuelle orthopédique
1817	sharma
1818	meagher
1819	wang
1820	primary care
1821	disability
1822	progessive
1823	bases de données
1824	idem
1825	mechanical diagnosis
1826	lombalgies subaiguës
1827	hôpital
1828	back review
1829	association française de lutte anti-rhumastismale
1830	douleur rachidienne
1831	idéalement
1832	rachidienne
1833	pompe à proton
1834	liste des drapeaux
1835	edmonton
1836	dépistage
1837	ostéopathes
1838	enjeux
1839	continuité
1840	grider
1841	thérapie manuelle rachidienne
1842	chronologiquement
1843	institut national de recherche
1844	department of veterans
1845	gênes
1846	mcclenahan
1847	antalgique
1848	discogénique
1849	stades de la lombalgie
1850	myorelaxant
1851	hush
1852	arguments scientifiques
1853	traumatismes
1854	easa
1855	patiente
1856	danemark
1857	invalidité
1858	lomboradiculite
1859	jean-baptiste fassier
1860	pinto
1861	transforaminale
1862	world neurosurg
1863	remerciements
1864	nucci
1865	tamment
1866	questionnaire composite
1867	chirurgicales
1868	douleur lombaire
1869	inférieure
1870	revue de la littérature
1871	aigu
1872	réentrainement
1873	risque de biais
1874	stress au travail
1875	qualité de vie
1876	programmes de contrôle moteur
1877	ligamentaire
1878	lombalgie non spécifique
1879	malignancy
1880	avis
1881	pathologie grave
1882	antidépresseur
1883	scopus
1884	andreatta
1885	reprise de travail
1886	chirurgien
1887	lombalgiques à risque de chronicité
1888	douleurs dorsales
1889	employeur
1890	coggon
1891	exercices actifs
1892	demoulin
1893	prise en charge antérieure
1894	fracture
1895	comportementaux
1896	hernies discales
1897	terme des lombalgies aiguës
1898	préférences
1899	amaigrissement
1900	abrupt
1901	after
1902	coordination
1903	années
1904	éléments
1905	conseils
1906	harden
1907	gradation
1908	mobilization
1909	notion
1910	marche était identique
1911	mc kenzie
1912	modificationss en irm
1913	medical association
1914	evaluación
1915	habiletés
1916	contenu
1917	caractéristiques de hernie
1918	questionnaires start
1919	department of
1920	écoute
1921	adopted
1922	directive
1923	visite de pré-reprise
1924	hauteur des disques
1925	internationales
1926	dr michèle
1927	femmes
1928	moyennement
1929	pavé
1930	ressources
1931	pourtant
1932	mesures
1933	référence
1934	stabilisation étaient plus efficaces
1935	singulier
1936	recherche medline
1937	est-il
1938	risque de faiblesse du contrôle lombo
1939	desti
1940	preuves de qualité
1941	chiropractic guideline
1942	onset low
1943	fonction étaient disponibles
1944	épisodes
1945	seule
1946	contrairement
1947	vaste
1948	traitements
1949	factors in back
1950	combined
1951	intensification temporaire des traitements
1952	plâtre de capsicum frutescens
1953	allemagne ergothérapie
1954	famille
1955	cage
1956	actives
1957	lors
1958	wyrsta nj
1959	incomplets
1960	ebsco
1961	qualité articles
1962	propositions
1963	technology assessment
1964	medical research
1965	collège
1966	niveau de la recommandation
1967	peut-être
1968	semaine
1969	palier
1970	catégories
1971	recommandations nord-américaines
1972	bienfait
1973	importante
1974	design
1975	terme des lombalgies
1976	traitement principal…
1977	grâce
1978	interventions psychologiques de type
1979	with low
1980	complément
1981	sereine
1982	conventional
1983	non-specific
1984	version
1985	cmainfobase
1986	linton sj
1987	hanche
1988	cetd
1989	ultrasons et les tractions lombaires
1990	inefficace
1991	lieu
1992	weng
1993	réalisation
1994	produits disponibles en france
1995	recours à un programme
1996	improvements
1997	liste est non exhaustive
1998	troubles
1999	psychinfo
2000	early
2001	absence de traitement
2002	précédente
2003	guise
2004	prise en charge bio-psycho
2005	l’objetcif de la fiche
2006	projets
2007	jospt
2008	source
2009	financement fonds
2010	représentatifs
2011	durées
2012	ramos cardoso
2013	définition claire
2014	actif
2015	aftnm
2016	douleur ra
2017	guide
2018	inférieur
2019	comparatifs
2020	personnalité
2021	endroits
2022	stability
2023	alinéa
2024	combinaisons
2025	situations
2026	traitement des lombalgies chroniques
2027	lombalgie aiguë et subaiguë
2028	pluridisciplinaire
2029	informations
2030	cismef
2031	suggestivité
2032	vidéo
2033	balgie
2034	elmallah rk
2035	fréquents
2036	texte
2037	propositions thérapeutiques au sein
2038	définitions de la lombalgie
2039	social
2040	effectifs
2041	terme douleur
2042	preuve était très faible
2043	association
2044	sbpp
2045	chenot jf
2046	traitements par radiofréquence
2047	royal
2048	transversales
2049	preuve de qualité moyenne
2050	an evidence
2051	analysis”
2052	fear
2053	technique
2054	exercice
2055	sociale
2056	recommandation méthodologie
2057	principe
2058	ordonnance à faible
2059	mécanisme
2060	pena
2061	donnée
2062	trials
2063	aout
2064	lien avec le médecin
2065	examen
2066	recommandations canadiennes
2067	seuil
2068	vs diclofénac
2069	mdt6
2070	précisément
2071	médecins de médecine physique
2072	retour rapide au travail
2073	direction générale
2074	recours aux techniques manuelles
2075	voire
2076	exposure
2077	reviews
2078	régulièrement
2079	modifications en irm
2080	métier
2081	mistry jb
2082	champ
2083	national
2084	domaine
2085	mentaire
2086	michèle
2087	obsolètes
2088	what
2089	trajectory
2090	évaluation des exercices
2091	vis-à-vis
2092	recommandations de bonne pratique
2093	campagne
2094	thème
2095	chinoise
2096	formulation
2097	nombres de références
2098	non-specific low
2099	normales
2100	note
2101	hauteur
2102	fonctionnelles
2103	facteurs de risques psychosociaux
2104	nice
2105	compétence
2106	proquest
2107	situation
2108	attitudes
2109	final
2110	mission
2111	relatives
2112	efficacité sur la douleur
2113	respectivement
2114	fonctionnel
2115	cox-2
2116	actes
2117	issue
2118	documents
2119	placebo avec un niveau
2120	intensité
2121	beliefs
2122	artificiel
2123	textes
2124	recommandation positive
2125	habituelle
2126	open
2127	balance bénéfices
2128	anciennement
2129	acp guideline
2130	croyances erronées
2131	changement
2132	lien avec le travail
2133	préalable
2134	caractère délétère des discours discordants
2135	terme de lombalgie
2136	travaux
2137	différé
2138	soulagement de la douleur
2139	synergique
2140	précédent
2141	adult
2142	needed
2143	beaucamps
2144	kinésio
2145	practitioners
2146	recherche dans la base
2147	mcauley jh
2148	appréhensions
2149	but de la stratifi
2150	assess
2151	nnnous
2152	daniel
2153	réguliers
2154	différences
2155	études randomisées central
2156	qualité
2157	limites
2158	facet
2159	intra
2160	éclaircissements
2161	utilement
2162	médiane
2163	insuffisante
2164	titre champs et objectifs
2165	utile
2166	critiques
2167	complet
2168	molécule
2169	facteur de risque de chronicité
2170	programme
2171	population recherche
2172	vélo
2173	protecteur
2174	extrêmement
2175	parfois
2176	faux
2177	treatment of
2178	recherche dans les bases
2179	treating
2180	combination pharmacotherapy
2181	tive
2182	reprise d'une activité
2183	détail
2184	durée
2185	institutes of
2186	véritable
2187	facteur de chronicité
2188	schorr sg
2189	variable
2190	peur du mouvement
2191	internationaux
2192	supplément
2193	patients à risque
2194	perte
2195	augmentation
2196	relecteurs
2197	douleur par rapport
2198	délai
2199	relatifs
2200	back schools
2201	case-report
2202	langue
2203	phrases
2204	recours à la kinésithérapie
2205	poor outcome
2206	cadre des lombalgies aiguës
2207	moindre
2208	compte des différences potentielles
2209	depalma
2210	mandation
2211	ensemble des éléments
2212	sttb
2213	différence sur la douleur
2214	socio
2215	recommandation de bonne pratique
2216	pluridisciplinaires
2217	surveil
2218	lilacs
2219	normale
2220	partiellement
2221	meta-analysis of controlled
2222	variables
2223	ancienne
2224	childs jd
2225	causant
2226	phosphate sodique sans excipients neurotoxiques
2227	réflexion
2228	activement
2229	préexistante
2230	possiblement
2231	issu
2232	dernier
2233	analyse en sous-groupes
2234	études randomisées contrôlées central
2235	raison du caractère
2236	reprise des activités quotidienne
2237	eur spine
2238	bienfaits
2239	objet
2240	controlled
2241	van poppel
2242	incertain
2243	recommandations complémentaires
2244	document
2245	fréquence
2246	method
2247	modérés
2248	principalement
2249	efficacité plus importante
2250	finalement
2251	préférable
2252	nuelles
2253	différence sur les critères
2254	stades
2255	confirmation
2256	évaluation complète
2257	données scientifiques
2258	recommandations du department
2259	charge du patient lombalgique
2260	canadiennes
2261	vague
2262	distinctions
2263	literature review
2264	chan-fee
2265	recours à la stimulation
2266	discordants
2267	articles résultats
2268	critique
2269	retour au travail
2270	2ième
2271	utilisation
2272	actualisation
2273	option
2274	inclus
2275	grandes
2276	nombre de références
2277	compétences du kinésithérapeute
2278	participants
2279	complète
2280	cas de modification des symptômes cliniques
2281	distinction
2282	seul
2283	uniformité
2284	aggravation des symptomes
2285	practice
2286	symposium sofmmoo
2287	treatment
2288	games ke
2289	erronée
2290	der windt
2291	chef
2292	mouvements
2293	recherche biblio
2294	dimensions
2295	croyances
2296	evidence-informed
2297	charge globale du patient lombalgique
2298	praticien…sachant
2299	signes radiologiques
2300	analysis of
2301	accent
2302	3ième
2303	vertèbre ivoire
2304	facteurs de risques
2305	analyse
2306	introduction
2307	der beek
2308	dr thomas
2309	temps réel
2310	négligeables
2311	travaii
2312	committee
2313	gique
2314	pluri-disciplinaire
2315	mdt1
2316	douleur est issue
2317	sévérité de la douleur
2318	activity
2319	choses
2320	smith cc
2321	cumming rg
2322	utile à visée symptomatique
2323	couns
2324	rapide
2325	graduellement
2326	primaire
2327	soins habituels
2328	alves
2329	conventionnelle
2330	mière
2331	conduite
2332	associations
2333	cembase
2334	quasi
2335	habituellement
2336	derniers
2337	encadrés
2338	certainement
2339	graded
2340	ccmsa
2341	review group
2342	scores
2343	prudente
2344	au-delà
2345	modalités
2346	charge du patient
2347	inhibiteur
2348	findings
2349	noir
2350	septembre
2351	persistance de la douleur
2352	simples
2353	incomplète
2354	medecin…
2355	techniques manuelles
2356	visuelle
2357	serious
2358	staps
2359	osteba
2360	anti
2361	review”
2362	médecins spécilalistes
2363	choix du pro
2364	etudier
2365	rubriques
2366	collaboration
2367	présentes
2368	positions
2369	lombalgies aiguës ou subaiguës
2370	octobre
2371	inhibiteurs
2372	buts du rapport
2373	phys med
2374	évaluation des symptômes
2375	neil
2376	multiple
2377	expert
2378	abstraction
2379	comparateur
2380	demie
2381	semi-urgent
2382	variabilité
2383	cadre
2384	essentielle
2385	cause traumatique
2386	élément
2387	décision thérapeutique
2388	repos
2389	reprise des activités quotidiennes
2390	intensif
2391	intérêt
2392	mineur
2393	analysis
2394	niveau de la recomman
2395	faaompt5
2396	recommandations danoises
2397	sports phys
2398	positive
2399	liste
2400	représentant
2401	diminution
2402	exceptionnellement
2403	safety
2404	indications
2405	faiblement
2406	édition
2407	distincte
2408	pens
2409	observation
2410	hmso
2411	capable
2412	magazines top
2413	anxiety
2414	inefficaces
2415	encouragement
2416	évolution naturelle
2417	proportionnelles
2418	investigation of
2419	stojanovic mp
2420	hanches
2421	groupes
2422	croyances…
2423	ci-après
2424	dispositions
2425	élevé
2426	months
2427	manuelles
2428	nelle
2429	poussée
2430	raison
2431	amélioration des douleurs
2432	toward optimized
2433	structures
2434	effectiveness of
2435	grooten
2436	potentiel
2437	méfiance
2438	enquête
2439	tulder mw
2440	rassurant
2441	amstar
2442	interférentiels
2443	risque
2444	imaging
2445	anglaise
2446	insuffisamment
2447	réduction du stress
2448	composantes
2449	rarement
2450	décrets
2451	stagnation
2452	moment
2453	absence de contre-indication
2454	physicians clinical
2455	examens d'imagerie ou de laboratoire
2456	évaluation de études
2457	machado gc
2458	sentiments…
2459	sévère
2460	types
2461	identifying
2462	différence moyenne
2463	institute
2464	etape
2465	durée supérieure
2466	production de re
2467	mentale
2468	profession
2469	revanche
2470	sentiments
2471	catégorie
2472	favorables
2473	complètes
2474	information
2475	usage
2476	am osteopath
2477	chang jh
2478	multicentric
2479	conséquences
2480	présentation
2481	absents
2482	utilization
2483	cités
2484	irsn
2485	nord-américaines
2486	part
2487	population
2488	vail
2489	apparition
2490	pathology in patients
2491	jaunes
2492	prévention
2493	incluse
2494	signifie-t
2495	réel
2496	cas de drapeau rouge
2497	european
2498	autant
2499	adoption par le collège
2500	efficacité supérieure
2501	sécurité du médicament et des produits
2502	envi
2503	biais des études
2504	mauvais
2505	maher cg
2506	descripteurs
2507	mise
2508	simplement
2509	gabbar oa
2510	individu
2511	paramètre
2512	pas…
2513	école
2514	décret
2515	conservateur
2516	opportun
2517	young
2518	acp grading
2519	cible
2520	faiblesse du plancher pelvien
2521	nature bénigne
2522	directement
2523	visibilité
2524	sfmg
2525	intention
2526	physiotherapist-delivered dry
2527	has sont téléchargeables
2528	principale
2529	taille
2530	intervenants
2531	efficaces
2532	utilisation prolongée de corticoïdes
2533	manuellement
2534	recommandations du department of
2535	immédiate
2536	périodes
2537	aggravation des symptômes
2538	notions
2539	propre
2540	rcp hydrocortancyl4
2541	central
2542	positifs
2543	fréquemment
2544	comparable
2545	succès
2546	exercise
2547	lutte contre les peurs
2548	problème de santé
2549	résultats discordants
2550	comptes
2551	locales
2552	terme de la lombalgie
2553	chroniques non spécifiques
2554	minimale
2555	questionnaire
2556	guidance
2557	dose plus faible
2558	jugement population
2559	nécessaires
2560	douleur était également significative
2561	transversal
2562	négatifs
2563	traitement…
2564	international
2565	charge de lombalgie
2566	falah
2567	double
2568	qualité des études
2569	title
2570	mécanismes
2571	mg harpagoside
2572	britannique
2573	visuels
2574	charge des lombalgies
2575	représentante
2576	risques de chronicité
2577	risque accru de passage
2578	auto
2579	subjectifs
2580	vanti
2581	illite
2582	types de yoga
2583	droit
2584	october
2585	lignes
2586	sous-groupes
2587	médian
2588	raison du caractère délétère
2589	hyères
2590	nonspecific
2591	enjeu
2592	version française
2593	lecteurs
2594	capacités
2595	superficielles
2596	mention
2597	médecin spécialiste
2598	inférieurs
2599	formulation de conclusion ou de recommandation
2600	prévalence de lombalgie
2601	thèmes
2602	au-dessus
2603	charge kiné
2604	minimum
2605	expérience clinique
2606	cocktail
2607	recommandations allemandes
2608	pays recherche
2609	comparison of
2610	présen
2611	physique du sf12
2612	long-term
2613	choquante
2614	importants
2615	absences
2616	impact
2617	douleurs lombaires ou radiculaires
2618	fréquente
2619	examens
2620	improvement
2621	issues belgique
2622	bussières ae
2623	guccione
2624	négative
2625	education à la neurophysiologie
2626	future
2627	agency
2628	compétences
2629	intéressante
2630	lombalgies à risque
2631	cas de récidive
2632	instituto de salud carlos
2633	indicateurs
2634	réalisation de kinésithérapie
2635	termes médicaux et techniques
2636	optima
2637	treating low
2638	confor
2639	daily
2640	russek ln
2641	over
2642	définition de la lombalgie
2643	hanches de face et de profil
2644	vieillissement
2645	progressivement
2646	risks of non-image-guided
2647	problématiques
2648	cas de douleur
2649	facteurs psychosociaux
2650	résumé des drapeaux
2651	confus
2652	petit
2653	meilleurs
2654	van eerd
2655	supplementation mobilization
2656	doit-on
2657	mauvaise
2658	lombalgie récente
2659	préalables
2660	recommandation claire
2661	santé sont également compétents
2662	supérieures
2663	problèmes
2664	recommandations internationales
2665	recommandations sur l'utilisation
2666	pertinence de l'imagerie
2667	computed
2668	combinaison
2669	réalisation des infiltrations
2670	individuelle
2671	volets
2672	infructueux
2673	obligatoires
2674	technologie
2675	automatisation est défectueuse
2676	herniated
2677	présente
2678	nombre de récurrences
2679	experts
2680	susmentionnés
2681	totalement
2682	termes
2683	cnki
2684	millions
2685	comparison
2686	régle
2687	récemment
2688	éventuelle
2689	peur
2690	marche
2691	récente
2692	journal
2693	lombalgie à risque
2694	nécessairement
2695	scale
2696	autour
2697	patients à risque de chronicité
2698	kinésithérapie précoce
2699	ci-dessous
2700	mineurs
2701	localement
2702	stress
2703	register
2704	coercitif
2705	inférieures
2706	faut-il
2707	ipaq
2708	page
2709	départ
2710	hillier sl
2711	claires
2712	emploi-prevention-de-la-desinsertion-professionnelle
2713	consideration
2714	initiation
2715	principaux
2716	tractions…
2717	college of
2718	other conservative
2719	standards
2720	dence-based
2721	faudrait-il
2722	inappropriés
2723	cohérent
2724	after careful
2725	stabilisation était plus efficace
2726	revues systématiques avec méta-analyse
2727	instable
2728	problème
2729	définitions claires
2730	relaxation de type
2731	traités
2732	fin de fiche
2733	partie intégrante
2734	pertinent
2735	cas de douleurs
2736	preuves de faible
2737	reponse
2738	laire
2739	approches
2740	ambiguité
2741	institut national
2742	bilan
2743	sfetd
2744	cert mdt4
2745	ecri institute
2746	shah
2747	primary
2748	soigneusement
2749	qualitative
2750	tool
2751	passage à la chronicité
2752	ducation
2753	define
2754	recours aux activités sportives
2755	herbert rd
2756	sites
2757	écrans
2758	l’objectif de la fiche
2759	opioïdes versus placebo
2760	erronées
2761	ration
2762	littéra
2763	personnels
2764	avh-lcd
2765	sociaux
2766	revue systématique en lien
2767	définition
2768	comparative
2769	modérément
2770	communication
2771	absence de contrindication
2772	efficacy
2773	essentiel
2774	réseau
2775	faiblesse du contrôle lombo pelvien
2776	management of musculoskeletal
2777	fondamentale
2778	sélectifs
2779	analyses
2780	descriptif
2781	applicable
2782	totale
2783	disponibles
2784	accès
2785	infection vih
2786	veterans
2787	tens
2788	discutable
2789	spécialiste de médecine physique
2790	recommandation de consensus
2791	vidéos
2792	noirs
2793	upon
2794	circuit
2795	version courte
2796	cadre de lombalgies chroniques
2797	transitoire
2798	they
2799	notamment
2800	temps court
2801	insuffisant
2802	lombalgiques à risque
2803	zeland
2804	clairement
2805	spécifiques
2806	using
2807	reduction
2808	sources
2809	pourcentage
2810	ligne
2811	population de recherche
2812	différence
2813	disposition
2814	simplicité
2815	avantages potentiels
2816	mccullough bj
2817	exclusion
2818	futur
2819	sous-jacente
2820	obligatoirement
2821	utilité à visée symptomatique
2822	personnelle
2823	treatment of patients
2824	confiance
2825	comparaison
2826	études était importante
2827	détresse
2828	compétence médecine
2829	secondaire
2830	considered
2831	wilt
2832	faussement
2833	patients chroniques
2834	décembre
2835	grande
2836	score
2837	effective
2838	amstrad
2839	sélection recherche
2840	chose
2841	conséquent
2842	compte de la balance
2843	sélection des articles
2844	working
2845	semaines de douleur
2846	courtes
2847	access
2848	idée
2849	possibility of
2850	catégorique
2851	facteurs de risque psychosociaux
2852	compte
2853	maximaux
2854	consensuelles
2855	alle
2856	population incluse
2857	safety of
2858	excluse
2859	absence
2860	pathologie rachidienne en lien
2861	nataires
2862	allié
2863	cluster
2864	lombalgies aiguës et subaiguës
2865	heure
2866	titre
2867	canal
2868	improvements in subjects
2869	based
2870	nouvel
2871	heritage foundation
2872	défavorable
2873	motif
2874	danger
2875	questionnaires plus spécifiques
2876	care
2877	puissance
2878	électrodes
2879	batiments
2880	besoins
2881	information rassurante
2882	pratique clinique
2883	efficacité à court terme
2884	préférences du patient
2885	application
2886	gradés
2887	mclachlan
2888	plos
2889	active
2890	correcte
2891	2017;issue
2892	documentation
2893	réellement
2894	general
2895	johnson gr
2896	dtsch arztebl
2897	programmes communautaires
2898	ouvert
2899	critère primaire
2900	analyse en sous-groupe
2901	améliorations de la douleur
2902	manipulations
2903	utiles
2904	composante
2905	immédiatement
2906	combinaison multimodale de traitements
2907	kinésithérapeutes ostéopathes
2908	préférences propres
2909	habituels
2910	aspects de prévention
2911	pré frontal
2912	subjective
2913	avis des parties prenantes
2914	titre prise
2915	vocation
2916	imagerie est susceptible
2917	presenting
2918	règles
2919	amed
2920	imagerie rachidienne en cas
2921	négatives
2922	efficacy of
2923	compte tenu des risques
2924	précision
2925	standards advisory
2926	absente
2927	risque de persistance
2928	cadre des lombalgies chroniques
2929	al-zoubi
2930	représentations
2931	denervation in patients
2932	absence de drapeaux rouges
2933	ajouté
2934	biomécanique du rachis
2935	insuffisantes
2936	complémentarité
2937	ieee
2938	hancock mj
2939	temps
2940	mesures thérapeutiques actives
2941	post
2942	royaume
2943	lancet
2944	investigation of red
2945	faible
2946	conference
2947	populations
2948	prise en charge spécifique
2949	maladie pour lombalgie
2950	pilates étaient plus efficaces
2951	anti-tnf
2952	transcultural
2953	traitement
2954	évitement
2955	an updated
2956	problems
2957	actes……
2958	recommandations sur le recours
2959	registres
2960	civile
2961	moyen
2962	feedback
2963	distance
2964	études
2965	documentaire
2966	root
2967	méthode
2968	seils
2969	lower
2970	robustes
2971	manipulation
2972	forum
2973	nationale
2974	alamri
2975	évaluation de la études
2976	foraminale versus interlamaire
2977	critères principaux
2978	formation
2979	semaines de traitement
2980	recommandations britanniques
2981	scottish intercollegiate guidelines
2982	ostelo rw
2983	coordinating
2984	processus
2985	souhaitable
2986	tableau
2987	facteur de risque
2988	appel
2989	instance
2990	dation
2991	préambule
2992	top de la province
2993	pain originating
2994	conformément
2995	généraux
2996	supplémentaires
2997	alternance
2998	acteurs de santé
2999	quotidienne
3000	qualité du système
3001	stade
3002	résolution de la lombalgie
3003	propriée
3004	multiples
3005	prédictif
3006	meilleure
3007	manual
3008	terme sur la douleur
3009	beroes jm
3010	récent
3011	projet
3012	with
3013	possibilités
3014	professionnels de santé ou des patients
3015	risque de chronicisation
3016	technique manuelle
3017	minimal
3018	bogduk n1
3019	possibility
3020	approprié
3021	lecteur
3022	alape
3023	position
3024	pulsed
3025	sous-groupe
3026	fonctionnelle
3027	prévention de la désinsertion
3028	précise
3029	recommandant
3030	ci-dessus
3031	secrétariat
3032	question
3033	thèses
3034	fortement
3035	geste
3036	reco sont trop théoriques
3037	qualitativement
3038	compétentes
3039	exemples
3040	web of patients
3041	version soumise aux parties
3042	hurwitz el
3043	classe
3044	effectivement
3045	articles documentaire
3046	modi
3047	trigger
3048	jama
3049	os en cure courte
3050	risque de passage
3051	an american
3052	shekelle pg
3053	developed
3054	objectifs
3055	échelles
3056	possibles
3057	contextes
3058	commune persistante
3059	suffisamment
3060	femme
3061	dr jean-baptiste
3062	mental
3063	hung
3064	bilans
3065	majorité
3066	investigación
3067	dr gilles
3068	synthèse des recommandations
3069	am enfermagem
3070	volume
3071	recours à la relaxation
3072	modalité
3073	définition d'une lombalgie
3074	cas de contre-indication
3075	total
3076	singapore ministry
3077	descriptive
3078	quality
3079	mclean
3080	niveaux modérés ou sévères
3081	dr rogatien
3082	traitement par radiofréquence
3083	manière
3084	vécu
3085	canadienne
3086	study
3087	cause
3088	sations
3089	inverse
3090	intéressant
3091	médecin de médecine
3092	poolées
3093	justement
3094	manipulations étaient plus efficaces
3095	structure
3096	ageing
3097	rajout
3098	niveau modéré ou sévère
3099	anesthésique seul
3100	méta
3101	pavés
3102	évaluation initiale
3103	vrais
3104	techniques passives
3105	professions
3106	médecins spécialistes du mouvement
3107	management of non-specific
3108	dose
3109	allemande
3110	sizer ps
3111	auprès
3112	programme communautaire
3113	attitude
3114	cohérence des propositions thérapeutiques
3115	odds
3116	intervalle
3117	studies
3118	tique
3119	moments
3120	différence de douleur
3121	serait-il
3122	cognitive-behavioural
3123	recommandation britannique
3124	inrs
3125	charge par kinésithérapie
3126	communément
3127	informed
3128	téléphone
3129	modification de symptômes
3130	entourage
3131	mande
3132	capaci
3133	commune aiguë
3134	souvent
3135	d’éducation à la neurophysiologie
3136	spécificité des signes
3137	minimaux
3138	lornoxicam non disponible
3139	appendice
3140	passages aux urgences
3141	formats
3142	obstacles
3143	published
3144	pédagogiques
3145	besoin
3146	risque de récidive
3147	zéro
3148	face
3149	évidence de faible qualité
3150	reponse sur une réunion
3151	serious pathology of
3152	registre
3153	lombalgies avec hernie
3154	various
3155	treat
3156	place pour la gestion
3157	parcours
3158	cadre des lombalgies
3159	integrative
3160	questionnaires
3161	référence critère de jugement
3162	française
3163	durées courtes
3164	signes neurologiques
3165	contextes psychologique et social
3166	recommandations américaines
3167	médecins de médecine
3168	altération
3169	soulagement
3170	complementary
3171	spécialiste de la douleur
3172	utilisation continue
3173	fortes
3174	intensifs
3175	screening
3176	vraies
3177	attentes
3178	majoritairement
3179	programmes
3180	system
3181	principes
3182	seules
3183	principal…
3184	participation active du patient
3185	moyennes
3186	transformation des multifides
3187	questions
3188	techniques de relaxation
3189	caractéristiques de la hernie
3190	serein
3191	classification
3192	lecture
3193	pain med
3194	technology
3195	supériorité de la chirurgie
3196	prevention
3197	care royaume-uni
3198	complètement
3199	études incluses
3200	intitulé
3201	délai de 4 semaines
3202	amélioration
3203	individuel
3204	bannière
3205	complement alternat
3206	quasiment
3207	date de résultats
3208	tolerability of
3209	également
3210	action
3211	ciens
3212	chapitre
3213	mesure
3214	urgente
3215	critère principal
3216	facile
3217	limite
3218	supérieurs
3219	spécialement
3220	lombalgie avec hernie
3221	qualité faible
3222	soutien simple
3223	référence critères de jugement
3224	chinois
3225	semaines
3226	médecin de 2ième recours
3227	grands
3228	référence population
3229	facteurs psycho-sociaux
3230	favorable
3231	perry re
3232	critères primaires
3233	disponible
3234	marche était aussi efficace
3235	bénéfique
3236	1ere
3237	solutions
3238	résultat
3239	amélioration de la douleur
3240	meilleur
3241	jakobs ml
3242	doses plus faibles
3243	theory pract
3244	charge de la lombalgie
3245	positives
3246	courants
3247	spécifique
3248	informations sont pertinentes
3249	étape
3250	respectif
3251	patients avec une lombalgie
3252	group
3253	thérapeutiques hasardeuses
3254	review of
3255	traitement par corticoïdes
3256	généralement
3257	niveau de la re
3258	suite
3259	recherche biblio pour les patients
3260	primaires
3261	lombalgie aiguë ou chronique
3262	date résultats
3263	préférence du patient
